VE_REF FT_REF VE_FLT LE_MET_level6 LE_GEAR SI_LATI SI_LONG SI_SP SI_HE SI_STATE SI_DATE SI_TIME SI_HARB LE_KG_COD LE_KG_CSH LE_KG_DAB LE_KG_ELE LE_KG_FLE LE_KG_HAD LE_KG_HER LE_KG_HKE LE_KG_HOM LE_KG_LEM LE_KG_MAC LE_KG_MON LE_KG_MUS LE_KG_NEP LE_KG_NOP LE_KG_OYF LE_KG_PLE LE_KG_POK LE_KG_PRA LE_KG_SAN LE_KG_SOL LE_KG_SPR LE_KG_TUR LE_KG_WHB LE_KG_WHG LE_KG_WIT LE_EFF_VMS KW_HOURS flag land_harb pt_graph
DNK000000569 4047135 fleet1 SDN_DEF_90-119_0_0 SDN 57.735 10.124 1.6 304 1 30/04/2012 10:08 NA 3.5 0 12.3142857142857 0 8.78571428571429 2.38571428571429 0 0 0 0.228571428571429 0 0 0 0 0 0 441.928571428571 0 0 0 0 0 0 0 0 8.77142857142857 60 129 3 Hirtshals 7774
DNK000000569 4047135 fleet1 SDN_DEF_90-119_0_0 SDN 57.734 10.209 1.6 262 1 30/04/2012 14:08 NA 3.5 0 12.3142857142857 0 8.78571428571429 2.38571428571429 0 0 0 0.228571428571429 0 0 0 0 0 0 441.928571428571 0 0 0 0 0 0 0 0 8.77142857142857 60 129 3 Hirtshals 7849
DNK000000569 4047135 fleet1 SDN_DEF_90-119_0_0 SDN 57.711 10.183 6.6 237 1 30/04/2012 15:08 NA 3.5 0 12.3142857142857 0 8.78571428571429 2.38571428571429 0 0 0 0.228571428571429 0 0 0 0 0 0 441.928571428571 0 0 0 0 0 0 0 0 8.77142857142857 60 129 3 Hirtshals 7775
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.733 10.278 2.4 109 1 01/05/2012 04:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7850
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.736 10.303 0.8 7 1 01/05/2012 05:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7850
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.739 10.269 1.6 266 1 01/05/2012 06:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7849
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.736 10.332 2.2 105 1 01/05/2012 08:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7850
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.728 10.311 0.4 224 1 01/05/2012 11:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7850
DNK000000569 4047136 fleet1 SDN_DEF_90-119_0_0 SDN 57.72 10.296 0.6 212 1 01/05/2012 12:08 NA 21.3 0 8.31666666666667 0 8.1 0.466666666666667 0 0 0 0.6 0 0 0 0 0 0 338.966666666667 0 0 0 0 0 0 0 0 4.58333333333333 60 129 3 Hirtshals 7777
DNK000000569 4047137 fleet1 SDN_DEF_90-119_0_0 SDN 57.742 10.313 3.2 272 1 02/05/2012 07:10 NA 79.5333333333333 0 25.9 0 25 11.6666666666667 0 0 0 1.73333333333333 0 0.4 0 0 0 0 937.033333333333 0 0 0 0 0 0 0 0 20.8333333333333 60 129 3 NA34 7850
DNK000000569 4047137 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.283 0 100 1 02/05/2012 08:10 NA 79.5333333333333 0 25.9 0 25 11.6666666666667 0 0 0 1.73333333333333 0 0.4 0 0 0 0 937.033333333333 0 0 0 0 0 0 0 0 20.8333333333333 60 129 3 NA34 7850
DNK000000569 4047137 fleet1 SDN_DEF_90-119_0_0 SDN 57.739 10.153 8.8 158 1 02/05/2012 10:10 NA 79.5333333333333 0 25.9 0 25 11.6666666666667 0 0 0 1.73333333333333 0 0.4 0 0 0 0 937.033333333333 0 0 0 0 0 0 0 0 20.8333333333333 120 258 3 NA34 7848
DNK000000569 4047138 fleet1 SDN_DEF_90-119_0_0 SDN 57.74 10.371 3.6 176 1 07/05/2012 07:16 NA 0 0 2.42 0 3.24 3.36 0 0 0 0.82 0 0.12 0 0 0 0 320.66 0 0 0 0 0 0 0 0 33.68 60 129 3 Hirtshals 7851
DNK000000569 4047138 fleet1 SDN_DEF_90-119_0_0 SDN 57.739 10.393 0.6 268 1 07/05/2012 08:16 NA 0 0 2.42 0 3.24 3.36 0 0 0 0.82 0 0.12 0 0 0 0 320.66 0 0 0 0 0 0 0 0 33.68 60 129 3 Hirtshals 7851
DNK000000569 4047138 fleet1 SDN_DEF_90-119_0_0 SDN 57.739 10.409 0.2 123 1 07/05/2012 09:16 NA 0 0 2.42 0 3.24 3.36 0 0 0 0.82 0 0.12 0 0 0 0 320.66 0 0 0 0 0 0 0 0 33.68 60 129 3 Hirtshals 7924
DNK000000569 4047138 fleet1 SDN_DEF_90-119_0_0 SDN 57.737 10.333 1.4 46 1 07/05/2012 11:16 NA 0 0 2.42 0 3.24 3.36 0 0 0 0.82 0 0.12 0 0 0 0 320.66 0 0 0 0 0 0 0 0 33.68 60 129 3 Hirtshals 7850
DNK000000569 4047138 fleet1 SDN_DEF_90-119_0_0 SDN 57.729 10.314 6.4 218 1 07/05/2012 13:16 NA 0 0 2.42 0 3.24 3.36 0 0 0 0.82 0 0.12 0 0 0 0 320.66 0 0 0 0 0 0 0 0 33.68 60 129 3 Hirtshals 7850
DNK000000569 4047139 fleet1 SDN_DEF_90-119_0_0 SDN 57.735 10.2 0.8 255 1 08/05/2012 04:16 NA 0 0 2.3 0 3.7 1.95 0 0 0 1.8 0 0 0 0 0 0 1431 0 0 0 0 0 0 0 0 13.3 60 129 3 Hirtshals 7848
DNK000000569 4047139 fleet1 SDN_DEF_90-119_0_0 SDN 57.751 10.242 9.2 37 1 08/05/2012 06:16 NA 0 0 2.3 0 3.7 1.95 0 0 0 1.8 0 0 0 0 0 0 1431 0 0 0 0 0 0 0 0 13.3 120 258 3 Hirtshals 7849
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.655 10.011 8.4 32 1 09/05/2012 01:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 120 258 3 Hirtshals 7628
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.728 10.123 3.6 71 1 09/05/2012 03:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 60 129 3 Hirtshals 7774
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.729 10.083 2.8 293 1 09/05/2012 04:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 60 129 3 Hirtshals 7774
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.737 10.151 0.2 25 1 09/05/2012 08:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 60 129 3 Hirtshals 7848
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.742 10.316 3 274 1 09/05/2012 11:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 60 129 3 Hirtshals 7850
DNK000000569 4047140 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.275 0.4 33 1 09/05/2012 12:18 NA 4.48333333333333 0 0.733333333333333 0 0.583333333333333 5.63333333333333 0 0 0 1.56666666666667 0 0 0 0 0 0 204.033333333333 0 0 0 0 0 0 0 0.183333333333333 18.1833333333333 60 129 3 Hirtshals 7850
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.759 10.24 3.2 78 1 10/05/2012 05:18 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 60 129 3 NA34 7849
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.755 10.255 4.4 133 1 10/05/2012 06:18 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 60 129 3 NA34 7849
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.742 10.211 0.2 298 1 10/05/2012 07:18 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 60 129 3 NA34 7849
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.398 0 298 1 10/05/2012 11:18 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 60 129 3 NA34 7924
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.771 10.393 0.4 290 1 10/05/2012 14:18 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 60 129 3 NA34 7924
DNK000000569 4047141 fleet1 SDN_DEF_90-119_0_0 SDN 57.774 10.455 9.8 100 1 10/05/2012 16:20 NA 0 0 0.183333333333333 0 0 7.2 0 0.45 0 1.3 0 0 0 0 0 0 187.883333333333 0 0 0 0 0 0 0 0 25.4166666666667 62 133.3 3 NA34 7995
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.758 10.275 2.6 253 1 15/05/2012 04:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7922
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.236 0.8 73 1 15/05/2012 05:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7849
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.749 10.26 0.2 59 1 15/05/2012 07:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7849
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.753 10.278 0.4 65 1 15/05/2012 08:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7922
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.749 10.248 8.4 184 1 15/05/2012 09:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7849
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.74 10.187 0 160 1 15/05/2012 10:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7848
DNK000000569 4047142 fleet1 SDN_DEF_90-119_0_0 SDN 57.726 10.198 0.4 187 1 15/05/2012 12:24 NA 0 0 0.2 0 0.114285714285714 0.228571428571429 0 0 0 0.442857142857143 0 0 0 0 0 0 470.028571428571 0 0 0 0 0 0 0 0 4.47142857142857 60 129 3 Hirtshals 7775
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.734 10.197 1.2 59 1 16/05/2012 04:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 120 258 3 NA34 7848
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.743 10.255 8.4 70 1 16/05/2012 05:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7849
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.743 10.301 3 292 1 16/05/2012 06:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7850
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.747 10.28 0.2 356 1 16/05/2012 07:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7850
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.748 10.287 8.4 62 1 16/05/2012 09:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7850
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.772 10.392 0.4 145 1 16/05/2012 11:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7924
DNK000000569 4047143 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.415 9.2 98 1 16/05/2012 13:26 NA 0 0 0.0428571428571429 0 0.0428571428571429 1.07142857142857 0 0.157142857142857 0 0.742857142857143 0 0 0 0 0 0 228.3 0 0 0 0 0 0 0 0 16.4857142857143 60 129 3 NA34 7924
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.775 10.387 1 10 1 19/05/2012 04:28 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 60 129 3 NA34 7994
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.759 10.399 3.6 350 1 19/05/2012 06:28 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 60 129 3 NA34 7924
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.395 0.2 137 1 19/05/2012 07:28 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 60 129 3 NA34 7924
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.743 10.382 9.2 252 1 19/05/2012 09:30 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 62 133.3 3 NA34 7851
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.39 0.4 267 1 19/05/2012 10:30 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 60 129 3 NA34 7994
DNK000000569 4047144 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.426 8.2 97 1 19/05/2012 12:30 NA 23.7666666666667 0 0.0833333333333333 0 0 5.43333333333333 0 0 0 1.05 0 0 0 0 0 0 331.3 0 0 0 0 0 0 0 0 24.9 60 129 3 NA34 7924
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.858 10.667 2.8 211 1 21/05/2012 03:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 8119
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.846 10.663 0 2 1 21/05/2012 04:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 8119
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.834 10.617 8.2 244 1 21/05/2012 05:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 8119
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.744 10.269 0 348 1 21/05/2012 08:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 7849
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.739 10.313 3.4 82 1 21/05/2012 11:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 7850
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.28 1 101 1 21/05/2012 12:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 7850
DNK000000569 4047145 fleet1 SDN_DEF_90-119_0_0 SDN 57.735 10.263 0.8 223 1 21/05/2012 14:32 NA 2.74285714285714 0 0 0 0 5.31428571428571 0 0.228571428571429 0 0.585714285714286 0 0 0 0 0 0 238.485714285714 0 0 0 0 0 0 0 0 10.7285714285714 60 129 3 Hirtshals 7849
DNK000000569 4047146 fleet1 SDN_DEF_90-119_0_0 SDN 57.749 10.245 7.2 66 1 22/05/2012 06:32 NA 11.22 0 0.06 0 0.06 1.28 0 0.22 0 0.42 0 0 0 0 0 0 413.9 0 0 0 0 0 0 0 0 11.84 60 129 3 NA34 7849
DNK000000569 4047146 fleet1 SDN_DEF_90-119_0_0 SDN 57.734 10.203 3.4 198 1 22/05/2012 09:32 NA 11.22 0 0.06 0 0.06 1.28 0 0.22 0 0.42 0 0 0 0 0 0 413.9 0 0 0 0 0 0 0 0 11.84 60 129 3 NA34 7848
DNK000000569 4047146 fleet1 SDN_DEF_90-119_0_0 SDN 57.749 10.33 9.4 175 1 22/05/2012 11:32 NA 11.22 0 0.06 0 0.06 1.28 0 0.22 0 0.42 0 0 0 0 0 0 413.9 0 0 0 0 0 0 0 0 11.84 60 129 3 NA34 7923
DNK000000569 4047146 fleet1 SDN_DEF_90-119_0_0 SDN 57.737 10.387 0.4 225 1 22/05/2012 12:32 NA 11.22 0 0.06 0 0.06 1.28 0 0.22 0 0.42 0 0 0 0 0 0 413.9 0 0 0 0 0 0 0 0 11.84 60 129 3 NA34 7851
DNK000000569 4047146 fleet1 SDN_DEF_90-119_0_0 SDN 57.74 10.41 6.6 68 1 22/05/2012 14:32 NA 11.22 0 0.06 0 0.06 1.28 0 0.22 0 0.42 0 0 0 0 0 0 413.9 0 0 0 0 0 0 0 0 11.84 60 129 3 NA34 7924
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.766 10.396 3 342 1 24/05/2012 03:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 60 129 3 NA34 7924
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.766 10.412 0.2 168 1 24/05/2012 05:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 60 129 3 NA34 7924
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.76 10.355 3.6 49 1 24/05/2012 06:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 60 129 3 NA34 7923
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.772 10.393 0 31 1 24/05/2012 07:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 60 129 3 NA34 7924
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.747 10.413 8.2 78 1 24/05/2012 09:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 60 129 3 NA34 7924
DNK000000569 4047147 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.399 0.4 128 1 24/05/2012 11:34 NA 0 0 0 0 0 7.78333333333333 0 0.183333333333333 0 0.866666666666667 0 1.81666666666667 0 0 0 0 311 0 0 0 0 0 0 0 0 14.8166666666667 120 258 3 NA34 7924
DNK000000569 4047148 fleet1 SDN_DEF_90-119_0_0 SDN 57.77 10.394 2.8 352 1 30/05/2012 03:42 NA 5.84 0 0 0 0.2 2.54 0 0 0 1.04 0 0.36 0 0 0 0 401.68 0 0 0 0 0 0 0 0 44.9 60 129 3 NA34 7924
DNK000000569 4047148 fleet1 SDN_DEF_90-119_0_0 SDN 57.762 10.397 0.4 106 1 30/05/2012 05:42 NA 5.84 0 0 0 0.2 2.54 0 0 0 1.04 0 0.36 0 0 0 0 401.68 0 0 0 0 0 0 0 0 44.9 60 129 3 NA34 7924
DNK000000569 4047148 fleet1 SDN_DEF_90-119_0_0 SDN 57.759 10.353 3.8 48 1 30/05/2012 06:42 NA 5.84 0 0 0 0.2 2.54 0 0 0 1.04 0 0.36 0 0 0 0 401.68 0 0 0 0 0 0 0 0 44.9 60 129 3 NA34 7923
DNK000000569 4047148 fleet1 SDN_DEF_90-119_0_0 SDN 57.768 10.377 2.8 75 1 30/05/2012 07:42 NA 5.84 0 0 0 0.2 2.54 0 0 0 1.04 0 0.36 0 0 0 0 401.68 0 0 0 0 0 0 0 0 44.9 60 129 3 NA34 7923
DNK000000569 4047148 fleet1 SDN_DEF_90-119_0_0 SDN 57.77 10.403 4.8 301 1 30/05/2012 10:42 NA 5.84 0 0 0 0.2 2.54 0 0 0 1.04 0 0.36 0 0 0 0 401.68 0 0 0 0 0 0 0 0 44.9 60 129 3 NA34 7924
DNK000000569 4047149 fleet1 SDN_DEF_90-119_0_0 SDN 57.863 10.799 1.4 140 1 31/05/2012 03:42 NA 71.7 0 0 0 0 50.2666666666667 0 9.03333333333333 0 3.5 0 0 0 0 0 0 21.3 0 0 0 0 0 0 0 0 66.0333333333333 60 129 3 NA34 8179
DNK000000569 4047149 fleet1 SDN_DEF_90-119_0_0 SDN 57.852 10.8 2.2 348 1 31/05/2012 04:42 NA 71.7 0 0 0 0 50.2666666666667 0 9.03333333333333 0 3.5 0 0 0 0 0 0 21.3 0 0 0 0 0 0 0 0 66.0333333333333 60 129 3 NA34 8121
DNK000000569 4047149 fleet1 SDN_DEF_90-119_0_0 SDN 57.866 10.7 0.8 56 1 31/05/2012 10:42 NA 71.7 0 0 0 0 50.2666666666667 0 9.03333333333333 0 3.5 0 0 0 0 0 0 21.3 0 0 0 0 0 0 0 0 66.0333333333333 60 129 3 NA34 8177
DNK000000569 4047150 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.268 0.2 236 1 04/06/2012 08:48 NA 0 0 0 0 0.166666666666667 2 0 1.83333333333333 0 1.03333333333333 0 0 0 0 0 0 618.133333333333 0 0 0 0 0 0 0 0 38.1333333333333 60 129 3 NA34 7849
DNK000000569 4047150 fleet1 SDN_DEF_90-119_0_0 SDN 57.748 10.285 9.2 66 1 04/06/2012 10:48 NA 0 0 0 0 0.166666666666667 2 0 1.83333333333333 0 1.03333333333333 0 0 0 0 0 0 618.133333333333 0 0 0 0 0 0 0 0 38.1333333333333 60 129 3 NA34 7850
DNK000000569 4047150 fleet1 SDN_DEF_90-119_0_0 SDN 57.767 10.42 1 115 1 04/06/2012 13:48 NA 0 0 0 0 0.166666666666667 2 0 1.83333333333333 0 1.03333333333333 0 0 0 0 0 0 618.133333333333 0 0 0 0 0 0 0 0 38.1333333333333 120 258 3 NA34 7924
DNK000000569 4047151 fleet1 SDN_DEF_90-119_0_0 SDN 57.524 10.531 8 23 1 05/06/2012 23:50 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.5 0 0 0 0 0 0 0 0 0 60 129 2 NA34 7423
DNK000000569 4047152 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.398 0 78 1 07/06/2012 03:50 NA 8.75 0 0.15 0 4.5 30.35 0 0 0 6.8 0 0 0 0 0 0 940.55 0 0 0 0 0 0 0 0 72.55 60 129 3 NA34 7924
DNK000000569 4047152 fleet1 SDN_DEF_90-119_0_0 SDN 57.771 10.392 3 64 1 07/06/2012 06:50 NA 8.75 0 0.15 0 4.5 30.35 0 0 0 6.8 0 0 0 0 0 0 940.55 0 0 0 0 0 0 0 0 72.55 60 129 3 NA34 7924
DNK000000569 4047153 fleet1 SDN_DEF_90-119_0_0 SDN 57.76 10.493 0 129 1 08/06/2012 03:52 NA 1.4 0 0 0 0 1.04 0 0.32 0 0.52 0 0 0 0 0 0 315.64 0 0 0 0 0 0 0 0 49.8 60 129 3 NA34 7925
DNK000000569 4047153 fleet1 SDN_DEF_90-119_0_0 SDN 57.735 10.459 7.4 54 1 08/06/2012 05:52 NA 1.4 0 0 0 0 1.04 0 0.32 0 0.52 0 0 0 0 0 0 315.64 0 0 0 0 0 0 0 0 49.8 60 129 3 NA34 7852
